Date,Close
2014-01-01 00:00:00+01:00,100.49671415301123
2014-01-02 00:00:00+01:00,99.86173569882881
2014-01-03 00:00:00+01:00,100.6476885381007
2014-01-04 00:00:00+01:00,101.52302985640803
2014-01-05 00:00:00+01:00,99.76584662527667
2014-01-06 00:00:00+01:00,99.76586304305081
2014-01-07 00:00:00+01:00,101.57921281550739
2014-01-08 00:00:00+01:00,100.76743472915291
2014-01-09 00:00:00+01:00,99.53052561406504
2014-01-10 00:00:00+01:00,100.54256004358596
2014-01-11 00:00:00+01:00,99.53658230718754
2014-01-12 00:00:00+01:00,99.53427024642974
2014-01-13 00:00:00+01:00,100.24196227156604
2014-01-14 00:00:00+01:00,98.0867197553422
2014-01-15 00:00:00+01:00,98.27508216748697
2014-01-16 00:00:00+01:00,99.43771247075902
2014-01-17 00:00:00+01:00,98.98716887966557
2014-01-18 00:00:00+01:00,100.31424733259527
2014-01-19 00:00:00+01:00,99.09197592447879
2014-01-20 00:00:00+01:00,98.58769629866471
2014-01-21 00:00:00+01:00,101.46564876892155
2014-01-22 00:00:00+01:00,99.77422369951347
2014-01-23 00:00:00+01:00,100.06752820468792
2014-01-24 00:00:00+01:00,98.57525181378654
2014-01-25 00:00:00+01:00,99.45561727547482
2014-01-26 00:00:00+01:00,100.11092258970987
2014-01-27 00:00:00+01:00,98.8490064225777
2014-01-28 00:00:00+01:00,100.37569801834567
2014-01-29 00:00:00+01:00,99.39936131008119
2014-01-30 00:00:00+01:00,99.70830625020672
2014-01-31 00:00:00+01:00,99.39829338777061
2014-02-01 00:00:00+01:00,101.85227818450893
2014-02-02 00:00:00+01:00,99.98650277526207
2014-02-03 00:00:00+01:00,98.9422890710441
2014-02-04 00:00:00+01:00,100.82254491210318
2014-02-05 00:00:00+01:00,98.77915635002898
2014-02-06 00:00:00+01:00,100.20886359500476
2014-02-07 00:00:00+01:00,98.04032987612023
2014-02-08 00:00:00+01:00,98.67181395110157
2014-02-09 00:00:00+01:00,100.19686123586912
2014-02-10 00:00:00+01:00,100.7384665799954
2014-02-11 00:00:00+01:00,100.17136828118997
2014-02-12 00:00:00+01:00,99.88435171761176
2014-02-13 00:00:00+01:00,99.69889630441071
2014-02-14 00:00:00+01:00,98.52147800963257
2014-02-15 00:00:00+01:00,99.2801557916053
2014-02-16 00:00:00+01:00,99.53936122904021
2014-02-17 00:00:00+01:00,101.05712222621892
2014-02-18 00:00:00+01:00,100.34361828956847
2014-02-19 00:00:00+01:00,98.23695984463727
2014-02-20 00:00:00+01:00,100.32408396939479
2014-02-21 00:00:00+01:00,99.61491771958369
2014-02-22 00:00:00+01:00,99.32307799969404
2014-02-23 00:00:00+01:00,100.61167628884087
2014-02-24 00:00:00+01:00,101.03099952249595
2014-02-25 00:00:00+01:00,100.9312801191162
2014-02-26 00:00:00+01:00,99.16078247677736
2014-02-27 00:00:00+01:00,99.69078762414878
2014-02-28 00:00:00+01:00,100.33126343140357
2014-03-01 00:00:00+01:00,100.97554512712236
2014-03-02 00:00:00+01:00,99.52082576215471
2014-03-03 00:00:00+01:00,99.81434102333618
2014-03-04 00:00:00+01:00,98.89366502599397
2014-03-05 00:00:00+01:00,98.80379337591933
2014-03-06 00:00:00+01:00,100.81252582239419
2014-03-07 00:00:00+01:00,101.35624002857082
2014-03-08 00:00:00+01:00,99.92798987841967
2014-03-09 00:00:00+01:00,101.00353289789203
2014-03-10 00:00:00+01:00,100.36163602504763
2014-03-11 00:00:00+01:00,99.35488024539488
2014-03-12 00:00:00+01:00,100.36139560550842
2014-03-13 00:00:00+01:00,101.53803656646596
2014-03-14 00:00:00+01:00,99.96417396089005
2014-03-15 00:00:00+01:00,101.56464365581401
2014-03-16 00:00:00+01:00,97.38025489591026
2014-03-17 00:00:00+01:00,100.82190250437522
2014-03-18 00:00:00+01:00,100.08704706823818
2014-03-19 00:00:00+01:00,99.70099264953413
2014-03-20 00:00:00+01:00,100.09176077653551
2014-03-21 00:00:00+01:00,98.0124310853991
2014-03-22 00:00:00+01:00,99.7803281121625
2014-03-23 00:00:00+01:00,100.35711257151175
2014-03-24 00:00:00+01:00,101.47789404474152
2014-03-25 00:00:00+01:00,99.48172978172636
2014-03-26 00:00:00+01:00,99.1915063971068
2014-03-27 00:00:00+01:00,99.49824295641547
2014-03-28 00:00:00+01:00,100.91540211770207
2014-03-29 00:00:00+01:00,100.32875110965969
2014-03-30 00:00:00+01:00,99.47023979623296
2014-03-31 00:00:00+02:00,100.51326743311336
2014-04-01 00:00:00+02:00,100.09707754934804
2014-04-02 00:00:00+02:00,100.9686449905329
2014-04-03 00:00:00+02:00,99.29794690612265
2014-04-04 00:00:00+02:00,99.67233785340223
2014-04-05 00:00:00+02:00,99.60789184686784
2014-04-06 00:00:00+02:00,98.53648505186788
2014-04-07 00:00:00+02:00,100.29612027706457
2014-04-08 00:00:00+02:00,100.26105527217989
2014-04-09 00:00:00+02:00,100.00511345664246
2014-04-10 00:00:00+02:00,99.76541286662486
2014-04-11 00:00:00+02:00,98.58462925794959
2014-04-12 00:00:00+02:00,99.57935467723465
2014-04-13 00:00:00+02:00,99.65728548347323
2014-04-14 00:00:00+02:00,99.19772273077838
2014-04-15 00:00:00+02:00,99.83871428833399
2014-04-16 00:00:00+02:00,100.40405085681454
2014-04-17 00:00:00+02:00,101.88618590121052
2014-04-18 00:00:00+02:00,100.17457781283184
2014-04-19 00:00:00+02:00,100.25755039072277
2014-04-20 00:00:00+02:00,99.92555408423384
2014-04-21 00:00:00+02:00,98.08122878470095
2014-04-22 00:00:00+02:00,99.97348612455079
2014-04-23 00:00:00+02:00,100.06023020994103
2014-04-24 00:00:00+02:00,102.46324211248529
2014-04-25 00:00:00+02:00,99.80763903521888
2014-04-26 00:00:00+02:00,100.3015473423336
2014-04-27 00:00:00+02:00,99.96528823029476
2014-04-28 00:00:00+02:00,98.83132196238047
2014-04-29 00:00:00+02:00,101.14282281451501
2014-04-30 00:00:00+02:00,100.75193303268678
2014-05-01 00:00:00+02:00,100.79103194704305
2014-05-02 00:00:00+02:00,99.09061254520526
2014-05-03 00:00:00+02:00,101.4027943109361
2014-05-04 00:00:00+02:00,98.59814893720772
2014-05-05 00:00:00+02:00,100.58685709380028
2014-05-06 00:00:00+02:00,102.19045562580997
2014-05-07 00:00:00+02:00,99.00946367486931
2014-05-08 00:00:00+02:00,99.43370227039723
2014-05-09 00:00:00+02:00,100.09965136508764
2014-05-10 00:00:00+02:00,99.4965243458838
2014-05-11 00:00:00+02:00,98.44933656893387
2014-05-12 00:00:00+02:00,100.06856297480603
2014-05-13 00:00:00+02:00,98.93769628627389
2014-05-14 00:00:00+02:00,100.47359243063518
2014-05-15 00:00:00+02:00,99.0805757657662
2014-05-16 00:00:00+02:00,101.54993440501754
2014-05-17 00:00:00+02:00,99.21674670766376
2014-05-18 00:00:00+02:00,99.67793848379432
2014-05-19 00:00:00+02:00,100.81351721736966
2014-05-20 00:00:00+02:00,98.76913568356605
2014-05-21 00:00:00+02:00,100.22745993460413
2014-05-22 00:00:00+02:00,101.30714275428242
2014-05-23 00:00:00+02:00,98.39251676543877
2014-05-24 00:00:00+02:00,100.18463385853231
2014-05-25 00:00:00+02:00,100.25988279424843
2014-05-26 00:00:00+02:00,100.78182287177731
2014-05-27 00:00:00+02:00,98.76304928912192
2014-05-28 00:00:00+02:00,98.67954338691573
2014-05-29 00:00:00+02:00,100.5219415656169
2014-05-30 00:00:00+02:00,100.29698467323318
2014-05-31 00:00:00+02:00,100.25049285034588
2014-06-01 00:00:00+02:00,100.34644820949697
2014-06-02 00:00:00+02:00,99.31997527842151
2014-06-03 00:00:00+02:00,100.232253697161
2014-06-04 00:00:00+02:00,100.29307247329868
2014-06-05 00:00:00+02:00,99.28564858197363
2014-06-06 00:00:00+02:00,101.86577451114475
2014-06-07 00:00:00+02:00,100.47383292091179
2014-06-08 00:00:00+02:00,98.80869650279735
2014-06-09 00:00:00+02:00,100.65655360863383
2014-06-10 00:00:00+02:00,99.02531832977267
2014-06-11 00:00:00+02:00,100.78708460374246
2014-06-12 00:00:00+02:00,101.15859557900741
2014-06-13 00:00:00+02:00,99.17931768164829
2014-06-14 00:00:00+02:00,100.96337612924432
2014-06-15 00:00:00+02:00,100.41278092693649
2014-06-16 00:00:00+02:00,100.82206015999449
2014-06-17 00:00:00+02:00,101.89679298265395
2014-06-18 00:00:00+02:00,99.75461188399713
2014-06-19 00:00:00+02:00,99.24626383564251
2014-06-20 00:00:00+02:00,99.11048557037448
2014-06-21 00:00:00+02:00,99.18418971503456
2014-06-22 00:00:00+02:00,99.92289829058589
2014-06-23 00:00:00+02:00,100.34115197481664
2014-06-24 00:00:00+02:00,100.27669079933001
2014-06-25 00:00:00+02:00,100.82718324903603
2014-06-26 00:00:00+02:00,100.0130018918779
2014-06-27 00:00:00+02:00,101.45353407715731
2014-06-28 00:00:00+02:00,99.73534316676205
2014-06-29 00:00:00+02:00,102.72016916658961
2014-06-30 00:00:00+02:00,100.625667347765
2014-07-01 00:00:00+02:00,99.14284244358372
2014-07-02 00:00:00+02:00,98.92910750193889
2014-07-03 00:00:00+02:00,100.48247241524318
2014-07-04 00:00:00+02:00,99.77653721467415
2014-07-05 00:00:00+02:00,100.71400049409209
2014-07-06 00:00:00+02:00,100.47323762457354
2014-07-07 00:00:00+02:00,99.92717108734313
2014-07-08 00:00:00+02:00,99.15320628193159
2014-07-09 00:00:00+02:00,98.48515277531413
2014-07-10 00:00:00+02:00,99.55348504793298
2014-07-11 00:00:00+02:00,100.85639879432347
2014-07-12 00:00:00+02:00,100.21409374413021
2014-07-13 00:00:00+02:00,98.75426122128802
2014-07-14 00:00:00+02:00,100.17318092585118
2014-07-15 00:00:00+02:00,100.38531737972883
2014-07-16 00:00:00+02:00,99.11614256379886
2014-07-17 00:00:00+02:00,100.15372510594553
2014-07-18 00:00:00+02:00,100.058208718446
2014-07-19 00:00:00+02:00,98.85702970216937
2014-07-20 00:00:00+02:00,100.35778736034828
2014-07-21 00:00:00+02:00,100.56078452636824
2014-07-22 00:00:00+02:00,101.08305124317528
2014-07-23 00:00:00+02:00,101.0538020520349
2014-07-24 00:00:00+02:00,98.6223306320429
2014-07-25 00:00:00+02:00,99.06217496008487
2014-07-26 00:00:00+02:00,100.51503526720866
2014-07-27 00:00:00+02:00,100.51378595091221
2014-07-28 00:00:00+02:00,100.51504768630605
2014-07-29 00:00:00+02:00,103.85273149065472
2014-07-30 00:00:00+02:00,100.57089051069316
2014-07-31 00:00:00+02:00,101.1355656401806
2014-08-01 00:00:00+02:00,100.9540017634932
2014-08-02 00:00:00+02:00,100.6513912513058
2014-08-03 00:00:00+02:00,99.68473075535965
2014-08-04 00:00:00+02:00,100.75896922049327
2014-08-05 00:00:00+02:00,99.22717478546242
2014-08-06 00:00:00+02:00,99.76318139326
2014-08-07 00:00:00+02:00,99.51463645217089
2014-08-08 00:00:00+02:00,100.08187413938633
2014-08-09 00:00:00+02:00,102.31465856667351
2014-08-10 00:00:00+02:00,98.13273480740826
2014-08-11 00:00:00+02:00,100.68626019037451
2014-08-12 00:00:00+02:00,98.38728412881035
2014-08-13 00:00:00+02:00,99.52806813421057
2014-08-14 00:00:00+02:00,101.08895059696736
2014-08-15 00:00:00+02:00,100.06428001909546
2014-08-16 00:00:00+02:00,98.92225522207069
2014-08-17 00:00:00+02:00,99.28469629074003
2014-08-18 00:00:00+02:00,100.67959774893468
